2023-10-04 12:14:12 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:14:13 - PHP Warning:  imagecreatefromjpeg() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 47
2023-10-04 12:14:13 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:14:13 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:14:13 - PHP Warning:  imagecreatefromjpeg() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 47
2023-10-04 12:14:13 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:14:13 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:14:13 - PHP Warning:  imagecreatefromjpeg() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 47
2023-10-04 12:14:13 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:14:13 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:14:13 - PHP Warning:  imagecreatefromjpeg() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 47
2023-10-04 12:14:13 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:14:13 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:17:15 - PHP Warning:  imagecreatefrompng() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 45
2023-10-04 12:17:15 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:17:15 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:17:40 - PHP Warning:  imagecreatefromjpeg() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 47
2023-10-04 12:17:40 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:17:40 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:17:40 - PHP Warning:  imagecreatefromjpeg() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 47
2023-10-04 12:17:40 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:17:40 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:17:40 - PHP Warning:  imagecreatefromjpeg() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 47
2023-10-04 12:17:40 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:17:40 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:17:46 - PHP Warning:  imagecreatefromjpeg() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 47
2023-10-04 12:17:46 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:17:46 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:19:31 - PHP Warning:  imagecreatefromjpeg() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 47
2023-10-04 12:19:31 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:19:31 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
